"source_path","doc_kind","namespace_or_section","target_path","notes"
"docs/md/GTA/GraphicsEventArgs.md","type-page","GTA","docs/reference/gta/graphics-event-args.md","Keep as a standalone generated type reference page."
"docs/md/GTA/GraphicsEventArgsMembers.md","type-member-list","GTA","docs/reference/gta/graphics-event-args.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GraphicsEventArgsProperties.md","type-member-list","GTA","docs/reference/gta/graphics-event-args.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GraphicsEventHandler.md","type-page","GTA","docs/reference/gta/graphics-event-handler.md","Keep as a standalone generated type reference page."
"docs/md/GTA/GraphicsMembers.md","type-member-list","GTA","docs/reference/gta/graphics.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GraphicsMethods.md","type-member-list","GTA","docs/reference/gta/graphics.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GraphicsProperties.md","type-member-list","GTA","docs/reference/gta/graphics.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GroundType.md","type-page","GTA","docs/reference/gta/ground-type.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Group.AddMember_overload_1.md","member-overload","GTA","docs/reference/gta/group.md","Collapse the AddMember overload detail into the owning type page."
"docs/md/GTA/Group.AddMember_overload_2.md","member-overload","GTA","docs/reference/gta/group.md","Collapse the AddMember overload detail into the owning type page."
"docs/md/GTA/Group.AddMember_overloads.md","member-overload-list","GTA","docs/reference/gta/group.md","Collapse the AddMember overload summary into the owning type page."
"docs/md/GTA/Group.Delete.md","type-member","GTA","docs/reference/gta/group.md","Fold member page Delete into the owning type reference page."
"docs/md/GTA/Group.EnterVehicle.md","type-member","GTA","docs/reference/gta/group.md","Fold member page EnterVehicle into the owning type reference page."
"docs/md/GTA/Group.FollowStatus.md","type-member","GTA","docs/reference/gta/group.md","Fold member page FollowStatus into the owning type reference page."
"docs/md/GTA/Group.Formation.md","type-member","GTA","docs/reference/gta/group.md","Fold member page Formation into the owning type reference page."
"docs/md/GTA/Group.FormationSpacing.md","type-member","GTA","docs/reference/gta/group.md","Fold member page FormationSpacing into the owning type reference page."
"docs/md/GTA/Group.GetEnumerator.md","type-member","GTA","docs/reference/gta/group.md","Fold member page GetEnumerator into the owning type reference page."
"docs/md/GTA/Group.GetMember.md","type-member","GTA","docs/reference/gta/group.md","Fold member page GetMember into the owning type reference page."
"docs/md/GTA/Group.isLeader.md","type-member","GTA","docs/reference/gta/group.md","Fold member page isLeader into the owning type reference page."
"docs/md/GTA/Group.isMember.md","type-member","GTA","docs/reference/gta/group.md","Fold member page isMember into the owning type reference page."
"docs/md/GTA/Group.Leader.md","type-member","GTA","docs/reference/gta/group.md","Fold member page Leader into the owning type reference page."
"docs/md/GTA/Group.MaxMemberCount.md","type-member","GTA","docs/reference/gta/group.md","Fold member page MaxMemberCount into the owning type reference page."
"docs/md/GTA/Group.md","type-page","GTA","docs/reference/gta/group.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Group.MemberCount.md","type-member","GTA","docs/reference/gta/group.md","Fold member page MemberCount into the owning type reference page."
"docs/md/GTA/Group.op_Equality.md","type-member","GTA","docs/reference/gta/group.md","Fold member page op_Equality into the owning type reference page."
"docs/md/GTA/Group.op_Inequality.md","type-member","GTA","docs/reference/gta/group.md","Fold member page op_Inequality into the owning type reference page."
"docs/md/GTA/Group.RemoveAllMembers.md","type-member-list","GTA","docs/reference/gta/group-remove-all.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/Group.RemoveMember_overload_1.md","member-overload","GTA","docs/reference/gta/group.md","Collapse the RemoveMember overload detail into the owning type page."
"docs/md/GTA/Group.RemoveMember_overload_2.md","member-overload","GTA","docs/reference/gta/group.md","Collapse the RemoveMember overload detail into the owning type page."
"docs/md/GTA/Group.RemoveMember_overloads.md","member-overload-list","GTA","docs/reference/gta/group.md","Collapse the RemoveMember overload summary into the owning type page."
"docs/md/GTA/Group.SeparationRange.md","type-member","GTA","docs/reference/gta/group.md","Fold member page SeparationRange into the owning type reference page."
"docs/md/GTA/Group.ToArray.md","type-member","GTA","docs/reference/gta/group.md","Fold member page ToArray into the owning type reference page."
"docs/md/GTA/Group.ToList.md","type-member","GTA","docs/reference/gta/group.md","Fold member page ToList into the owning type reference page."
"docs/md/GTA/GroupConstructor2.md","type-constructor","GTA","docs/reference/gta/group.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/GroupMembers.md","type-member-list","GTA","docs/reference/gta/group.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GroupMethods.md","type-member-list","GTA","docs/reference/gta/group.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GroupOperators.md","type-member-list","GTA","docs/reference/gta/group.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/GroupProperties.md","type-member-list","GTA","docs/reference/gta/group.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/Helper.DataToFile.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page DataToFile into the owning type reference page."
"docs/md/GTA/Helper.DegreeToRadian.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page DegreeToRadian into the owning type reference page."
"docs/md/GTA/Helper.DirectionToHeading.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page DirectionToHeading into the owning type reference page."
"docs/md/GTA/Helper.DirectionToRotation.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page DirectionToRotation into the owning type reference page."
"docs/md/GTA/Helper.FileToData.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page FileToData into the owning type reference page."
"docs/md/GTA/Helper.FileToString.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page FileToString into the owning type reference page."
"docs/md/GTA/Helper.FloatToString_overload_1.md","member-overload","GTA","docs/reference/gta/helper.md","Collapse the FloatToString overload detail into the owning type page."
"docs/md/GTA/Helper.FloatToString_overload_2.md","member-overload","GTA","docs/reference/gta/helper.md","Collapse the FloatToString overload detail into the owning type page."
"docs/md/GTA/Helper.FloatToString_overloads.md","member-overload-list","GTA","docs/reference/gta/helper.md","Collapse the FloatToString overload summary into the owning type page."
"docs/md/GTA/Helper.GetSlotUsedByWeapon.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page GetSlotUsedByWeapon into the owning type reference page."
"docs/md/GTA/Helper.HeadingToDirection.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page HeadingToDirection into the owning type reference page."
"docs/md/GTA/Helper.md","type-page","GTA","docs/reference/gta/helper.md","Keep as a standalone generated type reference page."
"docs/md/GTA/Helper.RadianToDegree_overload_1.md","member-overload","GTA","docs/reference/gta/helper.md","Collapse the RadianToDegree overload detail into the owning type page."
"docs/md/GTA/Helper.RadianToDegree_overload_2.md","member-overload","GTA","docs/reference/gta/helper.md","Collapse the RadianToDegree overload detail into the owning type page."
"docs/md/GTA/Helper.RadianToDegree_overloads.md","member-overload-list","GTA","docs/reference/gta/helper.md","Collapse the RadianToDegree overload summary into the owning type page."
"docs/md/GTA/Helper.RotationToDirection.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page RotationToDirection into the owning type reference page."
"docs/md/GTA/Helper.StringToBoolean.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page StringToBoolean into the owning type reference page."
"docs/md/GTA/Helper.StringToFile.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page StringToFile into the owning type reference page."
"docs/md/GTA/Helper.StringToFloat.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page StringToFloat into the owning type reference page."
"docs/md/GTA/Helper.StringToInteger.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page StringToInteger into the owning type reference page."
"docs/md/GTA/Helper.StringToKey.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page StringToKey into the owning type reference page."
"docs/md/GTA/Helper.StringToModel.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page StringToModel into the owning type reference page."
"docs/md/GTA/Helper.StringToVector3.md","type-member","GTA","docs/reference/gta/helper.md","Fold member page StringToVector3 into the owning type reference page."
"docs/md/GTA/HelperMembers.md","type-member-list","GTA","docs/reference/gta/helper.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/HelperMethods.md","type-member-list","GTA","docs/reference/gta/helper.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/index.md","namespace-index","GTA","docs/reference/gta/index.md","Namespace landing page retained as the entry point for generated API reference."
"docs/md/GTA/IntegerStatistic.md","type-page","GTA","docs/reference/gta/integer-statistic.md","Keep as a standalone generated type reference page."
"docs/md/GTA/KeyEventArgs.Alt.md","type-member","GTA","docs/reference/gta/key-event-args.md","Fold member page Alt into the owning type reference page."
"docs/md/GTA/KeyEventArgs.Control.md","type-member","GTA","docs/reference/gta/key-event-args.md","Fold member page Control into the owning type reference page."
"docs/md/GTA/KeyEventArgs.isModifier.md","type-member","GTA","docs/reference/gta/key-event-args.md","Fold member page isModifier into the owning type reference page."
"docs/md/GTA/KeyEventArgs.isMouseButton.md","type-member","GTA","docs/reference/gta/key-event-args.md","Fold member page isMouseButton into the owning type reference page."
"docs/md/GTA/KeyEventArgs.Key.md","type-member","GTA","docs/reference/gta/key-event-args.md","Fold member page Key into the owning type reference page."
"docs/md/GTA/KeyEventArgs.KeyWithModifiers.md","type-member","GTA","docs/reference/gta/key-event-args.md","Fold member page KeyWithModifiers into the owning type reference page."
"docs/md/GTA/KeyEventArgs.md","type-page","GTA","docs/reference/gta/key-event-args.md","Keep as a standalone generated type reference page."
"docs/md/GTA/KeyEventArgs.MouseButton.md","type-member","GTA","docs/reference/gta/key-event-args.md","Fold member page MouseButton into the owning type reference page."
"docs/md/GTA/KeyEventArgs.Shift.md","type-member","GTA","docs/reference/gta/key-event-args.md","Fold member page Shift into the owning type reference page."
"docs/md/GTA/KeyEventArgsMembers.md","type-member-list","GTA","docs/reference/gta/key-event-args.md","Consolidate list-style member inventory into the owning type reference page."
